filename,width,height,class,xmin,ymin,xmax,ymax
IMG-20230302-WA0068_jpg.rf.67aae29d8069b1f0897fe870dcbf4e53.jpg,640,640,happy,55,57,476,400
IMG-20230302-WA0080_jpg.rf.69051901c4f69fbff584d39663774dc8.jpg,640,640,sad,148,0,499,447
IMG-20230221-WA0107_jpg.rf.68c557428e3ec2f3a52bf3b9cd802bda.jpg,640,640,sad,158,44,546,441
IMG-20230221-WA0020_jpg.rf.687d79da2a2783226558eac8ac5af1c1.jpg,640,640,sad,52,0,435,379
IMG-20230302-WA0072_jpg.rf.66f7939a5bbe11abb01c7de8b260396d.jpg,640,640,happy,127,0,506,502
IMG-20230305-WA0033_jpg.rf.65cca5367b0c7ba3561ffb8c6f6603e7.jpg,640,640,sad,177,16,607,469
IMG-20230306-WA0009_jpg.rf.64250f26ea6a516546f78438adfc3349.jpg,640,640,sad,152,13,565,452
20230226_103602_03_jpg.rf.68f5e4d82118f51b28a3490660873f97.jpg,640,640,happy,69,98,480,507
IMG-20230221-WA0108-1-_jpg.rf.67bd8a151f1d4a7054b36810f7c85c0b.jpg,640,640,sad,219,0,629,537
IMG-20230305-WA0050_jpg.rf.67da978919f2e63ba0b0105cc30e9819.jpg,640,640,happy,86,26,441,392
IMG-20230306-WA0012_jpg.rf.68a026fcc13638cb6327807802f23f26.jpg,640,640,sad,189,65,411,424
IMG-20230301-WA0007_jpg.rf.5e2f052d13411ed126b37ac769f73561.jpg,640,640,sad,138,0,497,374
20230317_115630_jpg.rf.6a0c8fbf94ac03ee145c92631093d05a.jpg,640,640,happy,114,7,427,375
IMG-20230223-WA0037_jpg.rf.64778c41d713a1e7243bccf778d1e862.jpg,640,640,sad,91,7,640,573
happy46_jpg.rf.655b5d4d38ffc9e2818629c05b102072.jpg,640,640,happy,272,223,624,424
IMG-20230221-WA0041_jpg.rf.68c287c47be422e880fceb56746f981f.jpg,640,640,happy,209,68,486,365
IMG-20230221-WA0043_jpg.rf.69e85714546e79edb807b0a9d72caeb3.jpg,640,640,sad,131,76,432,390
20230226_103434_jpg.rf.6680f97032117c50bdb17d676004ff68.jpg,640,640,happy,111,70,508,567
IMG-20230302-WA0065_jpg.rf.6a73b02f0f9fecc88bba8d52cc87f410.jpg,640,640,happy,57,78,423,306
20230317_115628_jpg.rf.68dd8418fc43f0e5296539a4c9e36d2e.jpg,640,640,happy,230,10,519,372
IMG-20230221-WA0117-2-_jpg.rf.6a79aa3c0f093f05a43a3b9abd5febd9.jpg,640,640,happy,0,0,639,566
IMG-20230221-WA0075_jpg.rf.69d44c8c6aca613b7232257a9bffd8fe.jpg,640,640,happy,79,9,457,416
IMG-20230306-WA0042_jpg.rf.69d7c793e58f563989d83ba2fdc77cbd.jpg,640,640,happy,200,21,560,513
IMG-20230302-WA0079_jpg.rf.6be222892566da1d75605ea04c87984e.jpg,640,640,sad,134,8,505,416
IMG-20230308-WA0028_jpg.rf.6af5b9d788d1c4c7c45b8c825b126d17.jpg,640,640,sad,167,165,638,640
IMG-20230308-WA0018_jpg.rf.6b75990ecb5e7d045f9ceea10c5b7b2a.jpg,640,640,sad,151,128,486,496
IMG-20230302-WA0086_jpg.rf.6aa468db8a1ccbffd547dc5cfc98f97d.jpg,640,640,sad,158,1,437,288
20230317_115633-0-_jpg.rf.6ccebc843dad984ecbfe4c2ccec0eea4.jpg,640,640,sad,177,0,452,354
20230307_180323_jpg.rf.6a915867df725ee829c336bdcf2123cb.jpg,640,640,happy,163,73,468,391
20230307_180401_jpg.rf.6cd45d2f27ab827c4a7c1a66ff2c4b1f.jpg,640,640,happy,249,187,455,500
happy55_jpg.rf.6b4046191bc5f4e38d6989bfcac0dacf.jpg,640,640,happy,172,202,568,487
IMG-20230308-WA0007_jpg.rf.6b008046871a2a3287f9c933888b395b.jpg,640,640,happy,82,150,480,577
IMG-20230306-WA0017_jpg.rf.6d6884a850b4f85b969781a4e83424d7.jpg,640,640,happy,133,82,441,369
20230307_180317_jpg.rf.6bfd4d3336fb2a6527681a67b8f13be8.jpg,640,640,happy,226,46,589,447
20230307_180245_jpg.rf.6e8d8dc2b042f226fb7daf901ede2884.jpg,640,640,sad,239,30,532,398
IMG-20230302-WA0068-1-_jpg.rf.6ab699ed45cac99ae9abfedc884ec4ce.jpg,640,640,happy,122,0,437,260
IMG-20230308-WA0027_jpg.rf.6b945746a3d95427e95e3f9438ccc89a.jpg,640,640,sad,87,92,565,569
IMG-20230220-WA0001_jpg.rf.6c440ba3797692a2928b9f70b5187ae4.jpg,640,640,happy,151,0,511,476
IMG-20230221-WA0017_jpg.rf.6e20f0edd4317d91de8c036afe385304.jpg,640,640,sad,178,14,556,425
IMG-20230220-WA0015_jpg.rf.6b7b42e09fb78c5d1afcf40a36c64b2f.jpg,640,640,happy,123,55,314,239
IMG-20230303-WA0002_jpg.rf.6e98735ac0aba47d9314835200f307b4.jpg,640,640,sad,100,0,604,501
IMG-20230221-WA0071_jpg.rf.6f622ff654db84af9586069c49370c90.jpg,640,640,sad,46,2,439,383
IMG-20230223-WA0033_jpg.rf.6cd9e7f21bc56192e165366bb9c747fd.jpg,640,640,sad,116,37,514,491
20230210_121353_jpg.rf.6e17eca811b1329c78e9595e1f8b7942.jpg,640,640,happy,204,149,384,284
IMG-20230306-WA0043_jpg.rf.6c38632af19008595208dd8a560f72c9.jpg,640,640,sad,140,0,483,464
IMG-20230223-WA0028_jpg.rf.6d4acc6314814693da37fbd2ae9e124c.jpg,640,640,sad,114,33,434,368
20230317_115712_jpg.rf.6e5dab1aedd30a5abd708371a4891ff4.jpg,640,640,happy,193,0,472,337
IMG-20230305-WA0071_jpg.rf.6d7e04c9ae05a29367cf6a57943ef4d4.jpg,640,640,happy,48,2,640,551
IMG-20230305-WA0056_jpg.rf.6ec0702f2ca09f20e4250f4277ea5724.jpg,640,640,sad,91,5,577,602
20230307_180022_04_mp4-1_jpg.rf.6f9f4f18758e8223bc348a1d455014c4.jpg,640,640,happy,170,26,566,390
IMG-20230308-WA0032_jpg.rf.6fad012c9875a5de893ea505cda72f1c.jpg,640,640,sad,165,141,626,639
IMG-20230221-WA0109-1-_jpg.rf.6cb1482ff7d9eb39c3e0d9dc7403273d.jpg,640,640,sad,192,16,584,527
IMG-20230301-WA0012_jpg.rf.6c75e5b4edd2db36bdac2f90f2bf9782.jpg,640,640,happy,114,18,447,333
IMG-20230221-WA0077_jpg.rf.6ef4fa3d2298cfe41d02320581d16117.jpg,640,640,happy,93,23,534,467
IMG-20230221-WA0118_jpg.rf.a452a721e9ca14990e1a7bcc97b2cb5d.jpg,640,640,happy,0,0,640,640
IMG-20230312-WA0002_jpg.rf.a4fd8b01446ae9ef5eb37cba675f8152.jpg,640,640,happy,99,149,545,458
IMG-20230303-WA0004_jpg.rf.a52e19fa4ccb6e817445fc7cc0d9869f.jpg,640,640,sad,81,147,549,638
IMG-20230219-WA0001_jpg.rf.a57caa3c620d867594a72cffd4f9cb0c.jpg,640,640,happy,331,117,571,363
IMG-20230308-WA0022_jpg.rf.a61a96e67daee8ee8fd3c5cd9ab8b1d2.jpg,640,640,sad,153,160,502,549
IMG-20230221-WA0036_jpg.rf.a6681cd0b03a3c50c87a20f40323cf3e.jpg,640,640,happy,68,21,445,417
IMG-20230226-WA0023_jpg.rf.a6d626a609c50dcb8d3b71b107535485.jpg,640,640,happy,127,6,563,507
IMG-20230305-WA0042_jpg.rf.a705ce218b4f3e94aea377142cf716e5.jpg,640,640,happy,178,49,522,401
happy60_jpg.rf.a72e7e48fb37a94a9cb874243e0b5e2b.jpg,640,640,happy,106,159,510,453
IMG-20230226-WA0085_jpg.rf.a7b0e3987465bc9d9ab16f2f9adbd1b1.jpg,640,640,happy,133,16,410,268
IMG-20230221-WA0099_jpg.rf.a7e332a2d447fff204e30ca152cb7315.jpg,640,640,happy,18,52,391,445
IMG-20230302-WA0023_jpg.rf.a802fc453fb7ed9d1a65bd5c9bc4fc1d.jpg,640,640,happy,137,12,448,388
IMG-20230302-WA0079_jpg.rf.a76f656f91bd2633c2c8ab698f60121b.jpg,640,640,sad,110,7,453,415
20230317_115711_jpg.rf.a75554c6a644df9fc96719d668084973.jpg,640,640,happy,169,0,428,339
20230317_115633_jpg.rf.a7c89ab5db4c66542616177380cdc9a7.jpg,640,640,sad,149,0,439,338
IMG-20230305-WA0085_jpg.rf.a8376250667583a2a24915c2c9a32823.jpg,640,640,sad,44,0,453,470
IMG-20230308-WA0033_jpg.rf.a9c6169f63034441b6464af187b78a50.jpg,640,640,happy,132,108,605,617
Sad57_jpg.rf.aa41a211a91a8fa3d5223e14a47fe0be.jpg,640,640,sad,150,169,605,537
happy10_jpg.rf.a9edeb654a2f6978c78fb3b3a2af525a.jpg,640,640,happy,184,108,566,530
IMG-20230306-WA0001_jpg.rf.a9762e8e4c0138948081cc7631b67cd3.jpg,640,640,sad,144,13,405,386
Sad20_jpg.rf.a8a2999dc0af84397a37e5e104fb1dcd.jpg,640,640,sad,120,53,513,399
IMG-20230305-WA0085_jpg.rf.a7daf4825bf0b4a343b944f27e8ae931.jpg,640,640,sad,27,0,459,479
happy13_jpg.rf.aba1432f78cae88786ba66d4709012f9.jpg,640,640,happy,107,81,522,517
20230307_180410_jpg.rf.aa9911c9bf7c380489234e12e15c3939.jpg,640,640,happy,84,36,509,460
20230217_123903_jpg.rf.abbbc90187f0ade9fb05e271c30e223c.jpg,640,640,happy,150,95,414,285
20230307_180317_jpg.rf.a849a6e231ae671a40646003dcae74c9.jpg,640,640,happy,213,43,551,428
IMG-20230301-WA0020_jpg.rf.abe4b24f2a5174131bb33d42f085adb9.jpg,640,640,sad,67,74,498,373
IMG-20230222-WA0013_jpg.rf.a9d40d70cecf84b79fb15f1fe16eb119.jpg,640,640,happy,96,2,586,527
IMG-20230223-WA0013_jpg.rf.aa761a184d63491ad6b7a0a7fa52d565.jpg,640,640,sad,121,80,401,471
IMG-20230221-WA0115_jpg.rf.aac296d2be2d453d76fb7308a24d84c5.jpg,640,640,happy,27,0,640,640
IMG-20230220-WA0034_jpg.rf.ab6aada926297900273d3e05c36bd4d9.jpg,640,640,happy,159,0,430,317
IMG-20230221-WA0105_jpg.rf.abaa426c375a153699f3e0650d3853ce.jpg,640,640,sad,103,58,478,466
happy38_jpg.rf.ad181dc659974e0e0ede1eac9e42b4b9.jpg,640,640,happy,68,91,532,579
happy58_jpg.rf.ac3b7f37a063023fa2d472f6f10516f3.jpg,640,640,happy,230,219,582,429
IMG-20230302-WA0072_jpg.rf.acb26a6b9f00211dfd4476aeb28ddec2.jpg,640,640,happy,128,11,517,563
IMG-20230305-WA0084_jpg.rf.acff59dadb76998660346a6b08e59f43.jpg,640,640,sad,114,3,527,532
IMG-20230223-WA0014_jpg.rf.abdcf1df1bb31756b66402707c82bce0.jpg,640,640,sad,0,0,476,502
IMG-20230221-WA0021_jpg.rf.acd7f2bc57d9b87fb3e5e81ad194f471.jpg,640,640,sad,106,0,543,390
IMG-20230220-WA0000_jpg.rf.abef07b805527dd9013862fa4bc6dc29.jpg,640,640,sad,143,24,558,481
20230307_180408_jpg.rf.ac67c04f40369af57496dc303b714700.jpg,640,640,happy,179,54,488,465
Sad37_jpg.rf.ae1233923ce3de1218733cc661077a89.jpg,640,640,sad,154,78,550,480
IMG-20230221-WA0138_jpg.rf.ae4014596b393512b1162a9547d13f67.jpg,640,640,happy,20,0,601,613
IMG-20230305-WA0083_jpg.rf.ae0d7a5bad9a5a2a96f7dccf807b777b.jpg,640,640,happy,131,44,447,442
Sad48_jpg.rf.acb04a2f8e86918c90b3fe3f508bbc44.jpg,640,640,sad,74,159,577,471
20230210_121538_jpg.rf.af3ab8dfc87bf84b4e83c32e774ba8c0.jpg,640,640,happy,241,33,496,277
IMG-20230221-WA0108-1-_jpg.rf.af7d1487ae015af01bbf4383da3d8001.jpg,640,640,sad,218,9,640,621
IMG-20230308-WA0031_jpg.rf.ae8ed06f6d1715a97df99ecd273f184b.jpg,640,640,sad,155,162,569,609
IMG-20230221-WA0097_jpg.rf.ac535d5c21053861c0f820cf23aa4654.jpg,640,640,sad,143,5,467,321
IMG-20230221-WA0038_jpg.rf.ac28a72815eb6228337be0771c3db7f5.jpg,640,640,happy,152,0,511,373
20230307_180250_jpg.rf.afe8597211c0220958f41e397a6a675d.jpg,640,640,happy,284,116,533,419
IMG-20230306-WA0013_jpg.rf.ad592fef8cc87d6bfebfa75e10f8e81b.jpg,640,640,sad,160,50,422,334
IMG-20230312-WA0009_jpg.rf.afe73f107cdaba4ef3e2197278adf3b4.jpg,640,640,happy,0,95,569,597
IMG-20230302-WA0008_jpg.rf.af15b9a0c17a3b29194b061f69fdcfb7.jpg,640,640,happy,87,7,527,640
IMG-20230220-WA0047-12-_jpg.rf.b09cc4cf596d7cb4c35bd9260eb7677b.jpg,640,640,happy,120,10,501,426
IMG-20230302-WA0016_jpg.rf.ad26362731396452e179865907ed3c36.jpg,640,640,happy,185,10,466,432
happy7_jpg.rf.af98f3b66d6365ac078951db2d667178.jpg,640,640,happy,109,99,501,556
IMG-20230221-WA0106_jpg.rf.b04404e7d5b4c8e0e7f444235c4b0cc3.jpg,640,640,happy,158,97,404,370
Sad20_jpg.rf.b270243cc471be119c1fbf78fbd2dade.jpg,640,640,sad,152,80,532,425
20230307_180320_jpg.rf.af0c0572d698775d55eef4d10f95a736.jpg,640,640,happy,138,38,558,434
IMG-20230223-WA0022_jpg.rf.afe3b2960e95afb8a0d5e65669fc29bb.jpg,640,640,happy,60,131,408,485
IMG-20230221-WA0054_jpg.rf.b0b6e0899432dd2313a3e7ab644fa4e9.jpg,640,640,happy,82,43,508,457
IMG-20230222-WA0012_jpg.rf.b266f1165e830d6f1a105de4aa44e415.jpg,640,640,sad,83,4,503,521
IMG-20230226-WA0033_jpg.rf.b254cac140540f50b729c6892c14443d.jpg,640,640,sad,126,0,454,311
Sad-61_jpg.rf.af7f30b5a0b04bbd0d3f3214fedebdac.jpg,640,640,sad,85,227,553,583
IMG-20230220-WA0030_jpg.rf.b1e09678aa99ab70d6be7320a9aefbec.jpg,640,640,sad,113,0,401,310
IMG-20230223-WA0038_jpg.rf.b3773486697672f4b2f3a7dc3adca6c5.jpg,640,640,sad,119,11,551,537
IMG-20230308-WA0007_jpg.rf.b30581ce5e94c5f4fc9b7959cf14a11f.jpg,640,640,happy,136,193,483,546
happy40_jpg.rf.b45a5bf6b96d5c65a1951efd7f439b64.jpg,640,640,happy,0,21,522,555
20230317_115634_jpg.rf.b1f253a147d8aa79273137151cb68fc4.jpg,640,640,happy,220,17,524,360
20230307_180022_04_mp4-1_jpg.rf.aeaea3c2d23bc997d0fc4031fa6dc0d3.jpg,640,640,happy,135,27,518,399
IMG-20230223-WA0026_jpg.rf.b341130750ad4cb411fa6eb9f78462ea.jpg,640,640,sad,99,142,457,496
20230210_121615_jpg.rf.b49e17935e01ce9608c72174ffe2ba2b.jpg,640,640,happy,221,114,455,311
IMG-20230221-WA0104_jpg.rf.b19a3a4ec0820996fac484fc3c16021b.jpg,640,640,happy,13,22,369,385
IMG-20230306-WA0015_jpg.rf.b2ed955ba3c6586e73dda111ab50a1dc.jpg,640,640,sad,85,9,472,402
happy6_jpg.rf.af5241b66ececb22b033c2b2eedb069d.jpg,640,640,happy,109,84,498,477
happy55_jpg.rf.b4f466a979bd58376e033903831e7ba8.jpg,640,640,happy,151,156,568,495
Sad58_jpg.rf.b565fb9785f1acddb79b2df712d7eb11.jpg,640,640,sad,144,215,531,505
20230217_124024_jpg.rf.b3b2ffe7529f3f5d1286db4c1a87eb61.jpg,640,640,sad,105,9,443,265
happy-61_jpeg_jpg.rf.b36bf319515fb915c5459de8f5d1e2ba.jpg,640,640,happy,74,50,548,417
IMG-20230305-WA0035_jpg.rf.b413a31bbc0ec31a0537cd66588fbd03.jpg,640,640,sad,75,0,462,391
Sad19_jpg.rf.b3a61662c5c6c8de7751452f28906b01.jpg,640,640,sad,183,136,494,361
IMG-20230302-WA0026_jpg.rf.b5b08cb1275defe7f72332be44f32c14.jpg,640,640,happy,202,16,436,355
Sad62_jpg.rf.b531f230cb44da7ba20370727094c6b5.jpg,640,640,sad,165,265,554,548
IMG-20230221-WA0145_jpg.rf.b84aaab093c321efd5fbd9df6a92bba2.jpg,640,640,happy,218,8,414,268
IMG-20230221-WA0031_jpg.rf.b623569de2c8beb54767e24e386d4be3.jpg,640,640,happy,87,22,426,407
happy17_jpg.rf.b653b6bda06a57648385f96410387282.jpg,640,640,happy,120,30,606,491
IMG-20230221-WA0035_jpg.rf.b628af092cd2ea79c5304f8b2d35ffdb.jpg,640,640,happy,60,0,470,402
happy35_jpg.rf.b7a106b1e0cecf250850ad12b2447fd1.jpg,640,640,happy,0,0,439,389
IMG-20230308-WA0034_jpg.rf.b92937553a50a86839b47139bf0f0a79.jpg,640,640,sad,132,100,639,640
Sad37_jpg.rf.b82107e7420a4f63c57055655053a146.jpg,640,640,sad,82,45,550,543
IMG-20230221-WA0023_jpg.rf.b8f393870ad3fc768c9e732c44e415b8.jpg,640,640,happy,162,59,413,325
Sad2_jpg.rf.b597ab829f5ea1c907780f41718ce8cb.jpg,640,640,sad,151,126,487,488
IMG-20230303-WA0012_jpg.rf.b477eb02656b9bed04d3a590181787d8.jpg,640,640,sad,140,188,453,552
IMG-20230302-WA0020_jpg.rf.b944cea40713258db32630810549d9d3.jpg,640,640,sad,132,0,464,462
IMG-20230305-WA0084_jpg.rf.b4aabc78f183cf2650553901c32b29e0.jpg,640,640,sad,27,0,523,528
IMG-20230221-WA0141_jpg.rf.b8a3f15c1ff16199f3bf8705ef4817e1.jpg,640,640,sad,216,6,511,325
IMG-20230305-WA0062_jpg.rf.b94ca6922f202ac58cebbee994d71dcd.jpg,640,640,happy,81,27,535,493
Sad62_jpg.rf.b9ec2bd163fd303f5f81fa7a566669a9.jpg,640,640,sad,142,206,582,547
IMG-20230220-WA0047-12-_jpg.rf.b6db359a2875a343d9a38891d6bdd68d.jpg,640,640,happy,150,35,471,387
IMG-20230306-WA0018_jpg.rf.b6555d46076ebe2580d6fc95d5b20d43.jpg,640,640,happy,86,33,508,453
happy-64_jpg.rf.b609b28f5bf69340fa13391c5d2815ca.jpg,640,640,happy,169,204,587,502
IMG-20230302-WA0017_jpg.rf.b93d36e3300ed0a20676d96a7fa1addd.jpg,640,640,happy,174,12,449,303
IMG-20230302-WA0068-1-_jpg.rf.b78c3b46630bc38e0bd4550f50798717.jpg,640,640,happy,20,0,389,303
IMG-20230302-WA0010_jpg.rf.b923f13dc218e1bbd3752887a17f4fe6.jpg,640,640,sad,93,0,513,439
20230307_180022_04_mp4-1_jpg.rf.b7d36d318b97fdb82f91e71b72a00440.jpg,640,640,happy,121,0,538,404
IMG-20230220-WA0013_jpg.rf.b85ca0a455ecd29f8804ec7dcd561da2.jpg,640,640,happy,214,68,474,354
IMG-20230306-WA0029_jpg.rf.bbeef86590de4f157d8f167bf9a2ce3a.jpg,640,640,happy,0,96,100,290
IMG-20230306-WA0029_jpg.rf.bbeef86590de4f157d8f167bf9a2ce3a.jpg,640,640,happy,141,166,267,349
IMG-20230306-WA0029_jpg.rf.bbeef86590de4f157d8f167bf9a2ce3a.jpg,640,640,happy,326,156,426,342
IMG-20230306-WA0029_jpg.rf.bbeef86590de4f157d8f167bf9a2ce3a.jpg,640,640,happy,526,165,640,366
Sad58_jpg.rf.ba7d0380059d43142828d3a33c916a23.jpg,640,640,sad,162,210,582,548
IMG-20230221-WA0116_jpg.rf.bcc318d11b70d1d8c9ee76327fcc2835.jpg,640,640,happy,0,0,581,624
IMG-20230223-WA0012_jpg.rf.bd365f8a505a8719bd981030975882af.jpg,640,640,sad,80,0,438,352
happy42_jpg.rf.baebc3e1398c3296cbba87f255350f1c.jpg,640,640,happy,92,38,447,468
happy56_jpg.rf.b60b15f89cf4908d4e899532f2e7fff0.jpg,640,640,happy,96,136,636,470
IMG-20230306-WA0022_jpg.rf.bc0a1079c8b62fb4a6dccfea6255c992.jpg,640,640,happy,134,42,440,386
IMG-20230302-WA0090_jpg.rf.bca2ab47591de4b2da10ad4a6b4af6cc.jpg,640,640,happy,42,5,504,542
IMG-20230223-WA0027_jpg.rf.bbf1c592dea96a37c3192e8786b4a32d.jpg,640,640,sad,156,60,421,374
20230307_180245_jpg.rf.bf27ba5c86dea0e0f36550df90c1718a.jpg,640,640,sad,195,45,514,431
IMG-20230305-WA0082_jpg.rf.b9aaae44e39ffe2d3e5fd0cbaef60bc6.jpg,640,640,happy,151,0,536,425
IMG-20230302-WA0088_jpg.rf.bd3af1b4937bb791dd8d06f218cbae43.jpg,640,640,happy,22,5,533,511
Sad11_jpg.rf.bcd1f0f10f7f1ca3443cad5336d852c9.jpg,640,640,sad,83,83,463,418
20230226_103602_04_jpg.rf.bc1d9dd30687e6c55f658bae62ffcd42.jpg,640,640,happy,132,113,516,512
IMG-20230302-WA0041_jpg.rf.bdc749c525813a3fdbe2e3bca5226f73.jpg,640,640,sad,100,101,443,377
happy44_jpg.rf.bb13cb411d50244eb59ee85dc1dc3de2.jpg,640,640,happy,162,81,551,457
IMG-20230302-WA0064_jpg.rf.bfd103d20489c06f821d40849eb7f5c2.jpg,640,640,happy,103,61,486,368
IMG-20230221-WA0048_jpg.rf.bf794144d27cb4a72a4d557671a5a19c.jpg,640,640,happy,200,37,537,376
IMG-20230221-WA0060_jpg.rf.bcb430b1c0e90d35a43caef52fbe5a15.jpg,640,640,happy,30,18,396,426
IMG-20230220-WA0018_jpg.rf.bf502db697c2903b8ac8c1bedfb415cc.jpg,640,640,sad,209,17,402,212
IMG-20230221-WA0066_jpg.rf.bd3823f9a8aef03aed74f87ecdbe7e97.jpg,640,640,sad,72,25,439,384
IMG-20230221-WA0047_jpg.rf.c073b30a862668033272d7bd4fb77c5f.jpg,640,640,happy,77,78,408,411
20230317_115634_jpg.rf.bfdf146a6ae07be2a31a04c2042f3f5d.jpg,640,640,happy,172,19,477,390
IMG-20230302-WA0071_jpg.rf.c15a3c4a67def210557b5d455e160ce9.jpg,640,640,sad,149,38,430,482
IMG-20230306-WA0037_jpg.rf.bd8ef060f2ecf83d4e513f97b132b92a.jpg,640,640,happy,124,0,469,445
Sad11_jpg.rf.bd3d34d274cf4144c552a566b6e43a61.jpg,640,640,sad,35,84,460,443
20230217_124046_jpg.rf.c0e7c02f2682e51fa515c7eb0c29604d.jpg,640,640,sad,160,46,469,331
IMG-20230226-WA0027_jpg.rf.c18ba0dbd6ec2074595e8839878e9291.jpg,640,640,sad,83,7,595,623
IMG-20230221-WA0082_jpg.rf.c28a8173adaead8e1f7ff5c979f2d7c2.jpg,640,640,happy,0,0,479,466
IMG-20230308-WA0002_jpg.rf.c2761b2608bb7518c2129ec882523f9e.jpg,640,640,sad,102,117,541,553
IMG-20230302-WA0046_jpg.rf.c15e4f667e89c746404ef18dc3eb9a40.jpg,640,640,sad,126,89,439,319
IMG-20230308-WA0014_jpg.rf.c0747a2061d6fcaa5b6c95fa47b77989.jpg,640,640,sad,162,187,498,559
IMG-20230221-WA0052_jpg.rf.c263abf1beb951e2e7b4113269959956.jpg,640,640,happy,0,0,491,449
IMG-20230308-WA0020_jpg.rf.be56eac02efea0ad1b93b394aa795860.jpg,640,640,sad,199,99,640,595
IMG-20230305-WA0046_jpg.rf.bf977b01041a296cc9691dd3913ecc6e.jpg,640,640,happy,73,4,593,495
20230317_115711_jpg.rf.c4abbbe3f52fb0e7e5dc4a0dec148840.jpg,640,640,happy,222,8,509,359
IMG-20230308-WA0025_jpg.rf.bf84288a299393fe57617db4e44dabc3.jpg,640,640,happy,123,188,590,639
IMG-20230226-WA0045_jpg.rf.c18dcd22f7ece6d67f7689626d8df997.jpg,640,640,sad,112,2,455,360
IMG-20230302-WA0086_jpg.rf.c3007f620b85a0e583c4ad051a1ceb08.jpg,640,640,sad,153,0,421,283
IMG-20230221-WA0019_jpg.rf.c1adafe257967fe6ebd14af57bf68bff.jpg,640,640,sad,212,73,568,476
20230217_124033_jpg.rf.c196f480c0aceb901e2c5333a3d5e930.jpg,640,640,sad,212,53,536,319
IMG-20230221-WA0024_jpg.rf.c40542f44dd6856ae4d912b18ec1964c.jpg,640,640,happy,203,79,509,384
IMG-20230220-WA0002_jpg.rf.c6cddd380828ff2ba55c2c8686c8bbf7.jpg,640,640,sad,49,0,616,461
IMG-20230306-WA0003_jpg.rf.c29504e8f5efaa45ba98942b6005c5d1.jpg,640,640,sad,0,2,501,487
IMG-20230305-WA0080_jpg.rf.c147f7e22cb5705be11500e7ab0e0db0.jpg,640,640,happy,37,5,481,540
20230217_123838_jpg.rf.c66dc505b5ecb5f537c0878df2a7a9ca.jpg,640,640,happy,75,28,525,428
happy24_jpg.rf.bf4d77b2af4013e58d04bc0d961324b7.jpg,640,640,happy,114,67,445,463
IMG-20230223-WA0054_jpg.rf.c5686a4921a4ce25415ff4d6d12b9eaf.jpg,640,640,sad,165,63,512,464
IMG-20230302-WA0087_jpg.rf.c5564ccaa55114943bac89b53c6363ed.jpg,640,640,happy,83,8,403,311
happy-61_jpeg_jpg.rf.c3e1a8a33a44fdda7064a46e4862a513.jpg,640,640,happy,46,50,523,450
IMG-20230222-WA0002_jpg.rf.c556b687017729c6f8c78572b75f5044.jpg,640,640,sad,148,3,544,475
IMG-20230220-WA0031_jpg.rf.c66216d71698be684047f6b0ff10e927.jpg,640,640,happy,143,8,429,318
IMG-20230220-WA0012_jpg.rf.c581a847400eb84023d01d0c4b576783.jpg,640,640,sad,220,41,453,258
Sad21_jpg.rf.c802606bf31fed52e805c5fc848d4b15.jpg,640,640,sad,111,0,529,336
IMG-20230226-WA0039_jpg.rf.c20cbcea9ed65a2e46574c37f0545ca5.jpg,640,640,happy,0,117,106,338
IMG-20230226-WA0039_jpg.rf.c20cbcea9ed65a2e46574c37f0545ca5.jpg,640,640,sad,135,71,285,273
IMG-20230226-WA0039_jpg.rf.c20cbcea9ed65a2e46574c37f0545ca5.jpg,640,640,sad,325,124,471,326
IMG-20230226-WA0039_jpg.rf.c20cbcea9ed65a2e46574c37f0545ca5.jpg,640,640,happy,472,140,626,368
20230217_123852_jpg.rf.c5c4a0f91eb167cfa4476f560e50934c.jpg,640,640,sad,170,84,525,373
IMG-20230222-WA0007_jpg.rf.c584fd3e7e259be85ee60629db8b8289.jpg,640,640,sad,89,45,543,590
IMG-20230221-WA0043_jpg.rf.c6c40dfa1d673492dc8d14d5287d3388.jpg,640,640,sad,117,52,408,363
happy57_jpg.rf.c7c5a836f3c252f98e9a087999a3b9c7.jpg,640,640,happy,62,61,585,482
IMG-20230302-WA0034_jpg.rf.c5c4b6df06dba9fcaf5a57257997fdf7.jpg,640,640,happy,133,0,550,552
IMG-20230305-WA0058_jpg.rf.c83f8e523eee56dc93d2f6ce26d062cb.jpg,640,640,sad,126,7,568,455
IMG-20230221-WA0048_jpg.rf.c78485c9fcd5da920a932b48fe50b734.jpg,640,640,happy,193,78,519,410
IMG-20230305-WA0089_jpg.rf.c983c763df5bb207c8011edb53c00c3f.jpg,640,640,sad,62,0,498,470
IMG-20230302-WA0058_jpg.rf.c5f71032bd321db1d0bca9de0610dec3.jpg,640,640,happy,148,128,392,279
IMG-20230221-WA0102_jpg.rf.c80f9bd6f268db8b7b5a3d21b83f1cec.jpg,640,640,happy,166,2,610,386
happy20_jpg.rf.c6f9daeec351fba60e54caeaeab8d9fc.jpg,640,640,happy,140,19,148,36
happy20_jpg.rf.c6f9daeec351fba60e54caeaeab8d9fc.jpg,640,640,happy,64,38,541,527
20230307_180349_jpg.rf.c984cc3b900292c3143f38227bbdd24e.jpg,640,640,happy,121,40,467,422
IMG-20230308-WA0031_jpg.rf.c7f9de88acbcfb1c21e260bb0ec5e13b.jpg,640,640,sad,147,124,640,616
